,Recurrence rate (RR),Determinism (DET),Average diagonal line length (L),Longest diagonal line length (L_max),Divergence (DIV),Entropy diagonal lines (L_entr),Laminarity (LAM),Trapping time (TT),Longest vertical line length (V_max),Entropy vertical lines (V_entr),Average white vertical line length (W),Longest white vertical line length (W_max),Longest white vertical line length inverse (W_div),Entropy white vertical lines (W_entr),Ratio determinism / recurrence rate (DET/RR),Ratio laminarity / determinism (LAM/DET)
1200,0.22444444444444445,0.3372093023255814,2.230769230769231,5.0,0.2,0.2711893916130066,0.6633663366336634,2.310344827586207,3.0,0.6193762421607971,5.732758620689655,26.0,0.038461538461538464,2.0427465438842773,1.5024176836288279,1.9672243086377605
1201,0.09555555555555556,0.14285714285714285,2.0,2.0,0.5,0.0,0.3488372093023256,2.0,2.0,0.0,9.0561797752809,29.0,0.034482758620689655,2.6724374294281006,1.4950166112956809,2.4418604651162794
1202,0.2088888888888889,0.43037974683544306,2.6153846153846154,4.0,0.25,0.9839614629745483,0.7340425531914894,3.0,5.0,1.0612084865570068,6.5327102803738315,29.0,0.034482758620689655,2.1437206268310547,2.060328575276057,1.705569461827284
1203,0.2288888888888889,0.4318181818181818,2.235294117647059,4.0,0.25,0.5783252716064453,0.48058252427184467,3.0,5.0,0.6365141868591309,4.780141843971631,24.0,0.041666666666666664,1.7334247827529907,1.886584289496911,1.1129279509453245
1204,0.26222222222222225,0.3786407766990291,2.1666666666666665,4.0,0.25,0.42584842443466187,0.5932203389830508,2.3333333333333335,3.0,0.6365141868591309,4.821705426356589,23.0,0.043478260869565216,1.9855674505233765,1.443969063682738,1.5667101260321599
1205,0.12222222222222222,0.2,2.0,2.0,0.5,0.0,0.12727272727272726,2.0,2.0,0.0,7.989583333333333,24.0,0.041666666666666664,2.4768190383911133,1.6363636363636365,0.6363636363636362
1206,0.19555555555555557,0.2876712328767123,2.1,3.0,0.3333333333333333,0.3250829875469208,0.375,2.75,3.0,0.5623351335525513,5.914529914529915,22.0,0.045454545454545456,2.0283665657043457,1.4710460772104605,1.3035714285714286
1207,0.1511111111111111,0.18867924528301888,2.0,2.0,0.5,0.0,0.08823529411764706,2.0,2.0,0.0,6.3652173913043475,26.0,0.038461538461538464,2.2833468914031982,1.248612652608213,0.4676470588235294
1208,0.14444444444444443,0.3,2.142857142857143,3.0,0.3333333333333333,0.4101163148880005,0.4461538461538462,2.0,2.0,0.0,8.08695652173913,28.0,0.03571428571428571,2.5071187019348145,2.076923076923077,1.4871794871794872
1209,0.15777777777777777,0.21428571428571427,2.0,2.0,0.5,0.0,0.39436619718309857,2.0,2.0,0.0,6.271186440677966,29.0,0.034482758620689655,2.2312238216400146,1.358148893360161,1.84037558685446
1210,0.07777777777777778,0.1,2.0,2.0,0.5,0.0,0.2571428571428571,2.0,2.0,0.0,11.911764705882353,29.0,0.034482758620689655,2.9002246856689453,1.2857142857142858,2.571428571428571
1211,0.2311111111111111,0.3707865168539326,2.2,4.0,0.25,0.4850941002368927,0.5048076923076923,2.763157894736842,3.0,0.5474124550819397,5.2682926829268295,29.0,0.034482758620689655,1.9474742412567139,1.6043647363872084,1.3614510489510487
1212,0.2111111111111111,0.2875,2.3,3.0,0.3333333333333333,0.6108643412590027,0.5263157894736842,2.0,2.0,0.0,4.471337579617835,27.0,0.037037037037037035,1.6878578662872314,1.3618421052631577,1.8306636155606408
1213,0.10444444444444445,0.1875,2.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,7.471698113207547,29.0,0.034482758620689655,2.2964518070220947,1.7952127659574466,0.0
1214,0.13777777777777778,0.0851063829787234,2.0,2.0,0.5,0.0,0.4274193548387097,2.65,3.0,0.6474466323852539,7.6138613861386135,28.0,0.03571428571428571,2.4475021362304688,0.6177076183939602,5.022177419354839
1215,0.11333333333333333,0.2777777777777778,2.0,2.0,0.5,0.0,0.21568627450980393,2.0,2.0,0.0,9.204819277108435,28.0,0.03571428571428571,2.572401762008667,2.450980392156863,0.7764705882352941
1216,0.19111111111111112,0.22535211267605634,2.2857142857142856,4.0,0.25,0.4101163148880005,0.45348837209302323,2.1666666666666665,3.0,0.4505612254142761,6.2727272727272725,24.0,0.041666666666666664,2.2673556804656982,1.1791680314444808,2.0123546511627906
1217,0.14666666666666667,0.23529411764705882,2.0,2.0,0.5,0.0,0.21212121212121213,2.0,2.0,0.0,6.63963963963964,28.0,0.03571428571428571,2.2175302505493164,1.6042780748663101,0.9015151515151516
1218,0.1511111111111111,0.22641509433962265,2.0,2.0,0.5,0.0,0.07352941176470588,2.0,2.0,0.0,6.168067226890757,28.0,0.03571428571428571,2.1333792209625244,1.4983351831298557,0.3247549019607843
1219,0.22444444444444445,0.3953488372093023,2.125,3.0,0.3333333333333333,0.37677016854286194,0.43564356435643564,2.2,3.0,0.5004023909568787,4.96969696969697,29.0,0.034482758620689655,1.8968000411987305,1.7614552152889706,1.1019219569015726
1220,0.15777777777777777,0.32142857142857145,2.25,4.0,0.25,0.37677016854286194,0.4295774647887324,2.259259259259259,3.0,0.5722807049751282,8.241379310344827,28.0,0.03571428571428571,2.369816303253174,2.0372233400402417,1.3364632237871672
1221,0.17555555555555555,0.1875,2.0,2.0,0.5,0.0,0.4430379746835443,2.0,2.0,0.0,6.798076923076923,26.0,0.038461538461538464,2.469334125518799,1.0680379746835444,2.3628691983122363
1222,0.2111111111111111,0.45,2.1176470588235294,3.0,0.3333333333333333,0.36221057176589966,0.43157894736842106,2.0,2.0,0.0,4.621621621621622,29.0,0.034482758620689655,1.7720587253570557,2.1315789473684212,0.9590643274853801
1223,0.12,0.3333333333333333,2.1666666666666665,3.0,0.3333333333333333,0.4505612254142761,0.48148148148148145,2.736842105263158,4.0,0.6581100225448608,10.012987012987013,28.0,0.03571428571428571,2.717132568359375,2.7777777777777777,1.4444444444444444
1224,0.09111111111111111,0.15384615384615385,2.0,2.0,0.5,0.0,0.3048780487804878,2.272727272727273,3.0,0.5859525799751282,9.333333333333334,29.0,0.034482758620689655,2.715031623840332,1.6885553470919326,1.9817073170731705
1225,0.1711111111111111,0.25806451612903225,2.0,2.0,0.5,0.0,0.5454545454545454,2.1538461538461537,3.0,0.4293230175971985,6.54054054054054,17.0,0.058823529411764705,2.191582202911377,1.508169250104734,2.1136363636363638
1226,0.19555555555555557,0.3287671232876712,2.1818181818181817,4.0,0.25,0.3046360909938812,0.4375,2.264705882352941,3.0,0.5779218077659607,5.642276422764228,28.0,0.03571428571428571,1.9542884826660156,1.681195516811955,1.3307291666666667
1227,0.13111111111111112,0.2727272727272727,2.0,2.0,0.5,0.0,0.22033898305084745,2.0,2.0,0.0,7.046296296296297,29.0,0.034482758620689655,2.380340099334717,2.080123266563944,0.807909604519774
1228,0.20222222222222222,0.3684210526315789,2.3333333333333335,4.0,0.25,0.7214637994766235,0.38461538461538464,3.6842105263157894,5.0,1.0565757751464844,5.652892561983471,29.0,0.034482758620689655,2.153123140335083,1.8218623481781375,1.043956043956044
1229,0.1622222222222222,0.27586206896551724,2.0,2.0,0.5,0.0,0.3287671232876712,2.4,3.0,0.6730116605758667,8.305882352941177,28.0,0.03571428571428571,2.252302646636963,1.7005196032120926,1.191780821917808
1230,0.21333333333333335,0.4444444444444444,2.1176470588235294,3.0,0.3333333333333333,0.36221057176589966,0.4583333333333333,2.588235294117647,4.0,0.6057974696159363,5.2384615384615385,22.0,0.045454545454545456,1.9335683584213257,2.083333333333333,1.03125
1231,0.18666666666666668,0.2898550724637681,2.2222222222222223,3.0,0.3333333333333333,0.5297061800956726,0.3630952380952381,2.652173913043478,3.0,0.6460905075073242,6.243243243243243,27.0,0.037037037037037035,2.16458797454834,1.5527950310559007,1.2526785714285713
1232,0.1711111111111111,0.24193548387096775,2.142857142857143,3.0,0.3333333333333333,0.4101163148880005,0.2727272727272727,2.3333333333333335,3.0,0.6365141868591309,5.266187050359712,29.0,0.034482758620689655,2.0475947856903076,1.4139086719731881,1.1272727272727272
1233,0.15333333333333332,0.14814814814814814,2.0,2.0,0.5,0.0,0.2463768115942029,2.0,2.0,0.0,6.016129032258065,22.0,0.045454545454545456,2.212364435195923,0.9661835748792271,1.6630434782608698
1234,0.16666666666666666,0.2833333333333333,2.125,3.0,0.3333333333333333,0.37677016854286194,0.46,2.3,3.0,0.6108643412590027,6.849056603773585,28.0,0.03571428571428571,2.232539176940918,1.7,1.6235294117647059
1235,0.14888888888888888,0.15384615384615385,2.0,2.0,0.5,0.0,0.19402985074626866,2.0,2.0,0.0,5.823076923076923,22.0,0.045454545454545456,2.3042421340942383,1.0332950631458095,1.2611940298507462
1236,0.19111111111111112,0.16901408450704225,2.4,3.0,0.3333333333333333,0.6730116605758667,0.3488372093023256,2.0,2.0,0.0,6.126126126126126,26.0,0.038461538461538464,2.236701250076294,0.8843760235833605,2.063953488372093
1237,0.18666666666666668,0.18840579710144928,2.6,3.0,0.3333333333333333,0.6730116605758667,0.30952380952380953,2.0,2.0,0.0,5.914529914529915,23.0,0.043478260869565216,2.246735095977783,1.0093167701863355,1.6428571428571428
1238,0.09333333333333334,0.25925925925925924,2.3333333333333335,3.0,0.3333333333333333,0.6365141868591309,0.35714285714285715,2.0,2.0,0.0,9.28735632183908,29.0,0.034482758620689655,2.5527682304382324,2.7777777777777777,1.3775510204081634
1239,0.12666666666666668,0.16666666666666666,2.3333333333333335,3.0,0.3333333333333333,0.6365141868591309,0.3508771929824561,2.857142857142857,4.0,0.6829080581665039,8.758620689655173,26.0,0.038461538461538464,2.574442148208618,1.3157894736842104,2.1052631578947367
1240,0.17333333333333334,0.20634920634920634,2.1666666666666665,3.0,0.3333333333333333,0.4505612254142761,0.3269230769230769,2.3181818181818183,3.0,0.6254913806915283,6.165217391304348,29.0,0.034482758620689655,2.146413564682007,1.1904761904761905,1.584319526627219
1241,0.2111111111111111,0.2375,2.375,4.0,0.25,0.7356219291687012,0.3684210526315789,2.0,2.0,0.0,4.617449664429531,27.0,0.037037037037037035,1.8386669158935547,1.125,1.551246537396122
1242,0.18222222222222223,0.22388059701492538,2.142857142857143,3.0,0.3333333333333333,0.4101163148880005,0.35365853658536583,3.0526315789473686,4.0,0.6917614936828613,7.223404255319149,29.0,0.034482758620689655,2.3476879596710205,1.2286130323989808,1.5796747967479674
1243,0.2,0.38666666666666666,2.230769230769231,3.0,0.3333333333333333,0.5402041673660278,0.25555555555555554,2.0,2.0,0.0,5.571428571428571,25.0,0.04,2.0601093769073486,1.9333333333333331,0.660919540229885
1244,0.24222222222222223,0.35106382978723405,2.357142857142857,4.0,0.25,0.7589367628097534,0.41284403669724773,3.0,5.0,0.6365141868591309,5.4298245614035086,29.0,0.034482758620689655,2.0840742588043213,1.4493460862775718,1.1759799833194329
1245,0.2577777777777778,0.36633663366336633,2.466666666666667,4.0,0.25,0.8532361388206482,0.5603448275862069,2.1666666666666665,3.0,0.4505612254142761,5.065573770491803,21.0,0.047619047619047616,2.0385024547576904,1.4211334926596109,1.5295899347623485
1246,0.24,0.34408602150537637,2.1333333333333333,3.0,0.3333333333333333,0.3926744759082794,0.4444444444444444,2.0,2.0,0.0,4.328859060402684,23.0,0.043478260869565216,1.6245883703231812,1.4336917562724016,1.2916666666666665
1247,0.17333333333333334,0.2222222222222222,2.0,2.0,0.5,0.0,0.46794871794871795,2.28125,3.0,0.5941299796104431,6.587155963302752,29.0,0.034482758620689655,2.053107261657715,1.282051282051282,2.105769230769231
1248,0.18666666666666668,0.2898550724637681,2.2222222222222223,3.0,0.3333333333333333,0.5297061800956726,0.4642857142857143,2.6,3.0,0.6730116605758667,6.357142857142857,24.0,0.041666666666666664,2.2053980827331543,1.5527950310559007,1.6017857142857144
1249,0.14666666666666667,0.17647058823529413,2.25,3.0,0.3333333333333333,0.5623351335525513,0.4393939393939394,2.0,2.0,0.0,7.43,29.0,0.034482758620689655,2.3881471157073975,1.2032085561497328,2.4898989898989896
1250,0.14444444444444443,0.14,2.3333333333333335,3.0,0.3333333333333333,0.6365141868591309,0.3076923076923077,2.0,2.0,0.0,6.605263157894737,27.0,0.037037037037037035,2.3883299827575684,0.9692307692307695,2.1978021978021975
1251,0.19333333333333333,0.18055555555555555,2.1666666666666665,3.0,0.3333333333333333,0.4505612254142761,0.3793103448275862,2.0,2.0,0.0,5.3538461538461535,27.0,0.037037037037037035,2.116917133331299,0.9339080459770115,2.1007957559681696
1252,0.18666666666666668,0.37681159420289856,2.6,4.0,0.25,0.9433484077453613,0.4226190476190476,2.6296296296296298,4.0,0.9888252019882202,8.763157894736842,18.0,0.05555555555555555,2.089942455291748,2.018633540372671,1.121565934065934
1253,0.21333333333333335,0.32098765432098764,2.1666666666666665,4.0,0.25,0.2868359684944153,0.25,2.0,2.0,0.0,4.804347826086956,22.0,0.045454545454545456,1.9151819944381714,1.5046296296296295,0.7788461538461539
1254,0.18666666666666668,0.3188405797101449,2.2,3.0,0.3333333333333333,0.5004023909568787,0.26785714285714285,2.5,3.0,0.6931471824645996,5.939130434782609,29.0,0.034482758620689655,2.1686301231384277,1.7080745341614905,0.8400974025974026
1255,0.2222222222222222,0.3058823529411765,2.1666666666666665,3.0,0.3333333333333333,0.4505612254142761,0.35,3.1818181818181817,4.0,1.0702359676361084,5.466666666666667,20.0,0.05,2.0502512454986572,1.3764705882352943,1.1442307692307692
1256,0.22,0.27380952380952384,2.090909090909091,3.0,0.3333333333333333,0.3046360909938812,0.494949494949495,2.2790697674418605,3.0,0.592072606086731,6.25,25.0,0.04,2.3142123222351074,1.2445887445887447,1.80764163372859
1257,0.1511111111111111,0.33962264150943394,2.0,2.0,0.5,0.0,0.3382352941176471,2.5555555555555554,3.0,0.6869615316390991,7.536082474226804,28.0,0.03571428571428571,2.3289389610290527,2.2475027746947833,0.9959150326797387
1258,0.09111111111111111,0.23076923076923078,2.0,2.0,0.5,0.0,0.5,2.2777777777777777,3.0,0.5908422470092773,10.291139240506329,29.0,0.034482758620689655,2.7287442684173584,2.5328330206378986,2.1666666666666665
1259,0.1688888888888889,0.26229508196721313,2.2857142857142856,3.0,0.3333333333333333,0.5982695817947388,0.4868421052631579,2.1142857142857143,3.0,0.35538288950920105,6.846153846153846,29.0,0.034482758620689655,2.271031141281128,1.553062985332183,1.8560855263157894
1260,0.19555555555555557,0.410958904109589,2.727272727272727,5.0,0.2,1.12095046043396,0.48863636363636365,5.0588235294117645,6.0,0.6914160251617432,6.688679245283019,25.0,0.04,2.2080700397491455,2.1014943960149437,1.1890151515151517
1261,0.12,0.1794871794871795,2.3333333333333335,3.0,0.3333333333333333,0.6365141868591309,0.14814814814814814,2.0,2.0,0.0,9.3875,29.0,0.034482758620689655,2.6781065464019775,1.4957264957264957,0.8253968253968254
1262,0.1711111111111111,0.1935483870967742,2.0,2.0,0.5,0.0,0.2727272727272727,2.0,2.0,0.0,5.111111111111111,28.0,0.03571428571428571,2.042088508605957,1.1311269375785504,1.409090909090909
1263,0.09111111111111111,0.07692307692307693,2.0,2.0,0.5,0.0,0.2682926829268293,2.0,2.0,0.0,9.406976744186046,28.0,0.03571428571428571,2.7198703289031982,0.8442776735459663,3.4878048780487805
1264,0.18444444444444444,0.25,2.8333333333333335,4.0,0.25,1.011404275894165,0.5783132530120482,2.526315789473684,4.0,0.878538191318512,6.025210084033613,29.0,0.034482758620689655,2.1096742153167725,1.355421686746988,2.3132530120481927
1265,0.16444444444444445,0.2542372881355932,2.5,3.0,0.3333333333333333,0.6931471824645996,0.16216216216216217,2.0,2.0,0.0,6.431192660550459,29.0,0.034482758620689655,2.2929813861846924,1.5460375629867154,0.6378378378378379
1266,0.14444444444444443,0.48,2.1818181818181817,3.0,0.3333333333333333,0.47413933277130127,0.5,2.7083333333333335,4.0,1.0054668188095093,9.123456790123457,26.0,0.038461538461538464,2.612579345703125,3.3230769230769233,1.0416666666666667
1267,0.18444444444444444,0.3088235294117647,2.1,3.0,0.3333333333333333,0.3250829875469208,0.7349397590361446,2.1403508771929824,3.0,0.4055999219417572,6.666666666666667,26.0,0.038461538461538464,2.303262948989868,1.6743444365698088,2.3798049340218017
1268,0.19111111111111112,0.39436619718309857,2.3333333333333335,5.0,0.2,0.5660858154296875,0.20930232558139536,2.0,2.0,0.0,5.0661764705882355,29.0,0.034482758620689655,1.905747652053833,2.063544055027841,0.5307308970099669
1269,0.24888888888888888,0.3711340206185567,2.4,4.0,0.25,0.8033149838447571,0.3482142857142857,2.6,3.0,0.6730116605758667,5.112068965517241,20.0,0.05,1.8474884033203125,1.4911634756995582,0.9382440476190476
1270,0.09777777777777778,0.13793103448275862,2.0,2.0,0.5,0.0,0.18181818181818182,2.0,2.0,0.0,8.214285714285714,29.0,0.034482758620689655,2.6814205646514893,1.4106583072100312,1.3181818181818183
1271,0.14888888888888888,0.07692307692307693,2.0,2.0,0.5,0.0,0.43283582089552236,2.230769230769231,3.0,0.5402041673660278,7.628865979381444,23.0,0.043478260869565216,2.210355520248413,0.5166475315729048,5.626865671641791
1272,0.23333333333333334,0.28888888888888886,2.3636363636363638,5.0,0.2,0.6001660823822021,0.48095238095238096,3.15625,8.0,1.1659226417541504,7.756410256410256,25.0,0.04,2.2554805278778076,1.238095238095238,1.6648351648351651
1273,0.16444444444444445,0.2711864406779661,2.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,5.450381679389313,22.0,0.045454545454545456,2.022608757019043,1.6491067338524965,0.0
1274,0.14444444444444443,0.28,2.3333333333333335,3.0,0.3333333333333333,0.6365141868591309,0.3923076923076923,2.55,5.0,0.8451132774353027,7.5,22.0,0.045454545454545456,2.4218873977661133,1.938461538461539,1.401098901098901
1275,0.15777777777777777,0.07142857142857142,2.0,2.0,0.5,0.0,0.19718309859154928,2.0,2.0,0.0,5.991803278688525,24.0,0.041666666666666664,2.2193751335144043,0.45271629778672035,2.76056338028169
1276,0.18666666666666668,0.2753623188405797,2.111111111111111,3.0,0.3333333333333333,0.34883207082748413,0.3273809523809524,2.391304347826087,3.0,0.669327974319458,5.396946564885496,28.0,0.03571428571428571,2.2128312587738037,1.4751552795031055,1.1889097744360901
1277,0.08,0.09523809523809523,2.0,2.0,0.5,0.0,0.4722222222222222,2.0,2.0,0.0,13.694915254237289,29.0,0.034482758620689655,3.054339647293091,1.1904761904761905,4.958333333333333
1278,0.14444444444444443,0.36,2.0,2.0,0.5,0.0,0.5538461538461539,2.1818181818181817,3.0,0.47413933277130127,7.58,23.0,0.043478260869565216,2.3143417835235596,2.4923076923076923,1.5384615384615385
1279,0.15777777777777777,0.19642857142857142,2.2,3.0,0.3333333333333333,0.5004023909568787,0.2676056338028169,2.375,3.0,0.6615632772445679,6.495575221238938,28.0,0.03571428571428571,2.3317949771881104,1.244969818913481,1.3623559539052497
1280,0.14888888888888888,0.2692307692307692,2.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,5.606060606060606,18.0,0.05555555555555555,1.9955716133117676,1.8082663605051665,0.0
1281,0.21555555555555556,0.3048780487804878,2.0833333333333335,3.0,0.3333333333333333,0.2868359684944153,0.5463917525773195,2.717948717948718,3.0,0.594880223274231,5.512195121951219,29.0,0.034482758620689655,2.132993459701538,1.4143827005280363,1.7921649484536082
1282,0.13777777777777778,0.19148936170212766,3.0,4.0,0.25,1.0986123085021973,0.3387096774193548,2.0,2.0,0.0,6.972222222222222,29.0,0.034482758620689655,2.2513949871063232,1.3898421413864104,1.7688172043010753
1283,0.17777777777777778,0.35384615384615387,2.090909090909091,3.0,0.3333333333333333,0.3046360909938812,0.55625,2.1707317073170733,3.0,0.4570445418357849,6.893203883495145,22.0,0.045454545454545456,2.129530668258667,1.9903846153846154,1.5720108695652173
1284,0.20444444444444446,0.2987012987012987,2.3,3.0,0.3333333333333333,0.6108643412590027,0.47282608695652173,3.2222222222222223,4.0,1.043952226638794,6.627450980392157,29.0,0.034482758620689655,2.227719306945801,1.461038961038961,1.5829395085066162
1285,0.16444444444444445,0.2033898305084746,2.0,2.0,0.5,0.0,0.30405405405405406,2.3684210526315788,3.0,0.6581100225448608,6.764150943396227,24.0,0.041666666666666664,2.169539213180542,1.2368300503893725,1.4949324324324325
1286,0.20444444444444446,0.2597402597402597,2.2222222222222223,3.0,0.3333333333333333,0.5297061800956726,0.5,2.2439024390243905,3.0,0.5555366277694702,6.578431372549019,26.0,0.038461538461538464,2.0047974586486816,1.2704686617730094,1.9250000000000003
1287,0.16,0.2807017543859649,2.2857142857142856,4.0,0.25,0.4101163148880005,0.14583333333333334,2.1,3.0,0.3250829875469208,5.869918699186992,29.0,0.034482758620689655,2.1761972904205322,1.7543859649122806,0.5195312500000001
1288,0.15555555555555556,0.2,2.2,3.0,0.3333333333333333,0.5004023909568787,0.42142857142857143,2.36,3.0,0.6534181833267212,7.541666666666667,29.0,0.034482758620689655,2.49463152885437,1.2857142857142858,2.107142857142857
1289,0.18444444444444444,0.3088235294117647,2.1,3.0,0.3333333333333333,0.3250829875469208,0.0963855421686747,2.0,2.0,0.0,4.677631578947368,14.0,0.07142857142857142,1.9368925094604492,1.6743444365698088,0.31210556511761334
1290,0.17777777777777778,0.26153846153846155,2.125,3.0,0.3333333333333333,0.37677016854286194,0.4125,2.2,3.0,0.5004023909568787,6.4363636363636365,26.0,0.038461538461538464,2.19813871383667,1.4711538461538463,1.577205882352941
1291,0.14222222222222222,0.16326530612244897,2.0,2.0,0.5,0.0,0.28125,2.0,2.0,0.0,6.705357142857143,29.0,0.034482758620689655,2.317218780517578,1.1479591836734693,1.7226562500000002
1292,0.08888888888888889,0.24,2.0,2.0,0.5,0.0,0.4875,2.4375,3.0,0.6853141784667969,10.68421052631579,29.0,0.034482758620689655,2.8782787322998047,2.6999999999999997,2.03125
1293,0.044444444444444446,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,14.655172413793103,29.0,0.034482758620689655,3.201486587524414,0.0,0.0
1294,0.05555555555555555,0.0,0.0,1.0,1.0,0.0,0.32,2.0,2.0,0.0,12.64179104477612,29.0,0.034482758620689655,3.064818859100342,0.0,0.0
1295,0.04666666666666667,0.0,0.0,1.0,1.0,0.0,0.09523809523809523,2.0,2.0,0.0,13.359375,29.0,0.034482758620689655,3.1826400756835938,0.0,0.0
1296,0.09777777777777778,0.3793103448275862,2.2,3.0,0.3333333333333333,0.5004023909568787,0.20454545454545456,3.0,3.0,0.0,11.318840579710145,29.0,0.034482758620689655,2.8936009407043457,3.879310344827586,0.5392561983471075
1297,0.06888888888888889,0.375,2.0,2.0,0.5,0.0,0.0967741935483871,2.0,2.0,0.0,9.952380952380953,29.0,0.034482758620689655,2.775775909423828,5.443548387096774,0.25806451612903225
1298,0.07111111111111111,0.11764705882352941,2.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,9.674418604651162,29.0,0.034482758620689655,2.780947685241699,1.6544117647058822,0.0
1299,0.06888888888888889,0.3125,2.5,3.0,0.3333333333333333,0.6931471824645996,0.06451612903225806,2.0,2.0,0.0,11.56338028169014,29.0,0.034482758620689655,2.9759011268615723,4.536290322580645,0.2064516129032258
1300,0.13777777777777778,0.1702127659574468,2.0,2.0,0.5,0.0,0.3064516129032258,2.0,2.0,0.0,7.018691588785047,29.0,0.034482758620689655,2.3309946060180664,1.2354152367879203,1.8004032258064517
1301,0.13111111111111112,0.25,2.2,3.0,0.3333333333333333,0.5004023909568787,0.1864406779661017,2.0,2.0,0.0,6.891891891891892,28.0,0.03571428571428571,2.3616154193878174,1.906779661016949,0.7457627118644068
1302,0.17333333333333334,0.4444444444444444,2.1538461538461537,3.0,0.3333333333333333,0.4293230175971985,0.14102564102564102,2.0,2.0,0.0,5.783333333333333,29.0,0.034482758620689655,1.9882768392562866,2.564102564102564,0.31730769230769235
1303,0.09111111111111111,0.07692307692307693,2.0,2.0,0.5,0.0,0.17073170731707318,2.0,2.0,0.0,9.901234567901234,27.0,0.037037037037037035,2.5264029502868652,0.8442776735459663,2.2195121951219514
1304,0.08666666666666667,0.16666666666666666,2.0,2.0,0.5,0.0,0.3076923076923077,2.0,2.0,0.0,9.588235294117647,29.0,0.034482758620689655,2.8207833766937256,1.923076923076923,1.8461538461538463
1305,0.07777777777777778,0.2,2.0,2.0,0.5,0.0,0.2,2.0,2.0,0.0,10.135802469135802,29.0,0.034482758620689655,2.762913227081299,2.5714285714285716,1.0
1306,0.11333333333333333,0.1111111111111111,2.0,2.0,0.5,0.0,0.37254901960784315,2.0,2.0,0.0,9.094117647058823,29.0,0.034482758620689655,2.6377339363098145,0.9803921568627451,3.3529411764705883
1307,0.14888888888888888,0.25,2.1666666666666665,3.0,0.3333333333333333,0.4505612254142761,0.29850746268656714,2.0,2.0,0.0,6.547826086956522,25.0,0.04,2.3503835201263428,1.6791044776119404,1.1940298507462686
1308,0.14888888888888888,0.23076923076923078,2.0,2.0,0.5,0.0,0.3880597014925373,2.0,2.0,0.0,6.678571428571429,28.0,0.03571428571428571,2.2759296894073486,1.5499425947187144,1.681592039800995
1309,0.06888888888888889,0.125,2.0,2.0,0.5,0.0,0.5161290322580645,2.2857142857142856,3.0,0.5982695817947388,12.784615384615385,29.0,0.034482758620689655,3.029712438583374,1.814516129032258,4.129032258064516
1310,0.06444444444444444,0.0,0.0,1.0,1.0,0.0,0.06896551724137931,2.0,2.0,0.0,11.0,29.0,0.034482758620689655,2.8806004524230957,0.0,0.0
1311,0.057777777777777775,0.18181818181818182,2.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,11.253333333333334,29.0,0.034482758620689655,3.0290098190307617,3.146853146853147,0.0
1312,0.051111111111111114,0.0,0.0,1.0,1.0,0.0,0.13043478260869565,2.0,2.0,0.0,13.234375,29.0,0.034482758620689655,3.1179373264312744,0.0,0.0
1313,0.08444444444444445,0.0,0.0,1.0,1.0,0.0,0.07894736842105263,2.0,2.0,0.0,8.967032967032967,29.0,0.034482758620689655,2.8276453018188477,0.0,0.0
1314,0.06444444444444444,0.14285714285714285,2.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,10.569620253164556,29.0,0.034482758620689655,2.9467217922210693,2.216748768472906,0.0
1315,0.09111111111111111,0.0,0.0,1.0,1.0,0.0,0.07317073170731707,2.0,2.0,0.0,9.777777777777779,29.0,0.034482758620689655,2.6497554779052734,0.0,0.0
1316,0.06,0.0,0.0,1.0,1.0,0.0,0.14814814814814814,2.0,2.0,0.0,11.105263157894736,29.0,0.034482758620689655,2.9525599479675293,0.0,0.0
1317,0.04666666666666667,0.0,0.0,1.0,1.0,0.0,0.09523809523809523,2.0,2.0,0.0,13.153846153846153,29.0,0.034482758620689655,3.17315936088562,0.0,0.0
1318,0.044444444444444446,0.0,0.0,1.0,1.0,0.0,0.1,2.0,2.0,0.0,13.603174603174603,29.0,0.034482758620689655,3.1801462173461914,0.0,0.0
1319,0.06888888888888889,0.125,2.0,2.0,0.5,0.0,0.16129032258064516,2.0,2.0,0.0,12.088235294117647,29.0,0.034482758620689655,3.0067567825317383,1.814516129032258,1.2903225806451613
1320,0.15777777777777777,0.25,2.0,2.0,0.5,0.0,0.2676056338028169,2.375,4.0,0.7774621248245239,7.505263157894737,24.0,0.041666666666666664,2.4224188327789307,1.5845070422535212,1.0704225352112675
1321,0.15555555555555556,0.14545454545454545,2.0,2.0,0.5,0.0,0.18571428571428572,2.0,2.0,0.0,5.621212121212121,27.0,0.037037037037037035,2.0934627056121826,0.935064935064935,1.2767857142857144
1322,0.19333333333333333,0.3611111111111111,2.3636363636363638,4.0,0.25,0.7595473527908325,0.3160919540229885,2.391304347826087,3.0,0.669327974319458,5.436507936507937,29.0,0.034482758620689655,2.0385026931762695,1.867816091954023,0.8753315649867375
1323,0.17777777777777778,0.23076923076923078,2.5,3.0,0.3333333333333333,0.6931471824645996,0.25,2.0,2.0,0.0,6.533333333333333,25.0,0.04,2.116173028945923,1.2980769230769231,1.0833333333333333
