,MEAN_POWER,STD_POWER,TIME_OF_DAY,AMBIENT_TEMPERATURE,PEAK_POWER,ENERGY,DAY_OF_WEEK,APLIANCE_3,APLIANCE_4,APLIANCE_6,APLIANCE_7,APLIANCE_10,APLIANCE_11,APLIANCE_13,APLIANCE_17,APLIANCE_19
529,1000.1666666666666,4.606758320361751,2.0,0.0,1010.5,104014.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
530,998.8333333333334,5.042045440317076,2.0,0.0,1010.5,109867.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
531,998.3,4.300387579432037,2.0,0.0,1010.5,109794.5,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
532,500.6,258.6323452316048,2.0,0.0,1000.5,54950.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
533,335.76666666666665,64.67041226265859,2.0,0.0,374.5,37734.5,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
534,280.26666666666665,92.17254954100427,2.0,0.0,411.5,30980.5,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
535,264.23333333333335,90.2522145003779,2.0,0.0,326.5,29859.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
536,278.1166666666667,53.184534615076046,2.0,0.0,320.5,30597.75,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
537,246.4,97.75900640520716,2.0,0.0,324.5,29349.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
538,290.2,34.46945507740634,2.0,0.0,359.5,30730.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
539,110.5,24.196418467753997,2.0,0.0,240.5,12368.5,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
540,104.63333333333334,1.7650936393164969,2.0,0.0,107.5,11402.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,110.26666666666667,5.011209656582154,2.0,0.0,121.5,12266.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,96.41666666666667,2.614330167026006,2.0,0.0,100.5,10715.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,96.63333333333334,2.0773915267843845,2.0,0.0,103.5,10624.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,95.63333333333334,2.5914388967435746,2.0,0.0,99.5,10389.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,95.6,6.095626847721788,2.0,0.0,108.5,10492.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,122.43333333333334,56.671529203138874,2.0,0.0,229.5,12505.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,219.93333333333334,6.200448012487127,2.0,0.0,233.5,23491.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,216.83333333333334,5.611496136405058,2.0,0.0,235.5,24298.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,215.33333333333334,2.2373098926066444,2.0,0.0,220.5,23709.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,213.86666666666667,2.3019315560826064,2.0,0.0,218.5,21580.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,213.26666666666668,3.029668115303867,2.0,0.0,222.5,23659.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,151.11666666666667,57.911093257010975,2.0,0.0,216.5,16626.75,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,91.43333333333334,2.0965580258021848,2.0,0.0,98.5,10041.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,92.96666666666667,2.6923760675078223,2.0,0.0,99.5,10426.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,92.9,2.230097157823697,2.0,0.0,97.5,10232.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,90.9,1.9425069712444625,2.0,0.0,94.5,10081.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,96.93333333333334,3.593358070415781,2.0,0.0,105.5,10187.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,97.23333333333333,2.0154955277107964,2.0,0.0,102.5,10693.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,97.13333333333334,3.4397997357727412,2.0,0.0,107.5,11036.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,97.13333333333334,2.575310121562493,2.0,0.0,101.5,10793.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,92.23333333333333,2.249938270758161,2.0,0.0,98.5,10220.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,92.3,2.3295206946208196,2.0,0.0,98.5,10252.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,92.43333333333334,2.407396011369038,2.0,0.0,97.5,10258.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,91.16666666666667,2.547329756605707,2.0,0.0,96.5,10428.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,97.86666666666666,3.3910011632096047,2.0,0.0,108.5,10451.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,146.36666666666667,63.951405162218464,2.0,0.0,233.5,14917.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,219.66666666666666,7.18370068666252,2.0,0.0,235.5,23277.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,214.53333333333333,4.1027091320519204,2.0,0.0,223.5,24057.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,209.3,2.2715633383201093,2.0,0.0,213.5,23447.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,209.4,3.580968211717793,2.0,0.0,222.5,23671.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,208.6,2.1809783737274118,2.0,0.0,213.5,23126.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,139.4,56.276904676785485,2.0,0.0,212.5,15631.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,97.16666666666667,1.6397831834998462,2.0,0.0,100.5,10677.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,95.93333333333334,3.105729472371275,2.0,0.0,103.5,10454.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,97.3,2.11974841274462,2.0,0.0,101.5,10795.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,96.23333333333333,5.189305241445032,2.0,0.0,105.5,10593.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,97.1,1.724335620850342,2.0,0.0,100.5,10190.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,96.73333333333333,1.6058919293927871,2.0,0.0,100.5,10636.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,98.71666666666667,3.7364941976254804,2.0,0.0,110.5,10847.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,98.1,5.238320341483517,2.0,0.0,122.5,10888.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,97.3,3.7894590642992827,2.0,0.0,112.5,10818.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,97.68333333333334,4.329132579269071,3.0,0.0,117.5,10862.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,97.61666666666666,2.78592693531056,3.0,0.0,106.0,10753.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,96.55,2.9674624400880516,3.0,0.0,102.5,10619.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,93.76666666666667,1.7113996870657913,3.0,0.0,99.5,9859.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,123.93333333333334,55.39294981212762,3.0,0.0,228.5,12840.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,217.6,6.390618123468184,3.0,0.0,227.5,23962.25,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,211.73333333333332,5.432515275838828,3.0,0.0,228.5,23064.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,214.51666666666668,2.870781929873617,3.0,0.0,220.5,23600.75,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,214.41666666666666,2.3240888298188795,3.0,0.0,220.5,23568.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,213.5,2.4083189157584592,3.0,0.0,218.5,23492.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,176.2,54.704752992770196,3.0,0.0,217.5,19062.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,91.5,4.0579140782755205,3.0,0.0,95.5,10065.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,93.46666666666667,3.410604377851853,3.0,0.0,105.5,9823.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,94.26666666666667,2.9403325586667157,3.0,0.0,101.5,10357.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,95.9,5.468698809284223,3.0,0.0,115.5,10417.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,99.96666666666667,2.2469732728470286,3.0,0.0,105.5,11106.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,99.2,3.377869150810907,3.0,0.0,114.5,10830.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,98.2,2.147091055358389,3.0,0.0,102.5,10806.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,96.4,2.4269322199023193,3.0,0.0,100.5,10688.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,92.4,1.8859126879754182,3.0,0.0,96.5,10155.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,93.86666666666666,4.175191279716682,3.0,0.0,113.5,9866.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,92.96666666666667,4.544104850120527,3.0,0.0,100.5,10204.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,94.4,4.628534685333289,3.0,0.0,109.5,10374.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,98.13333333333334,2.601068156653253,3.0,0.0,102.5,10783.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,156.43333333333334,78.70363538123395,3.0,0.0,312.5,17394.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,229.46666666666667,21.592411218347575,3.0,0.0,309.5,25099.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,249.36666666666667,40.87112536851522,3.0,0.0,320.5,27542.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,303.1333333333333,6.290115702875071,3.0,0.0,313.5,33352.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,301.2,7.236021006050216,3.0,0.0,323.5,31592.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,301.25,6.19509214351705,3.0,0.0,319.5,31667.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,299.75,4.5693726775856955,3.0,0.0,305.5,32898.25,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,295.1,5.419717089787374,3.0,0.0,309.5,32495.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,288.51666666666665,11.280132485431581,3.0,0.0,302.5,31754.25,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,209.51666666666668,52.14091217290145,3.0,0.0,302.5,22994.25,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,181.28333333333333,3.7587305776758666,3.0,0.0,187.5,20126.75,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,174.16666666666666,3.9693268390944527,3.0,0.0,184.5,19139.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,173.5,4.312771730569565,3.0,0.0,183.5,19453.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,174.73333333333332,6.921865516045672,3.0,0.0,184.5,20493.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,178.08333333333334,8.432163950546082,3.0,0.0,197.5,19164.25,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,180.5,4.366539438350084,3.0,0.0,186.5,19146.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,179.1,5.689756878227165,3.0,0.0,196.5,20411.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,179.23333333333332,5.5733492822738295,3.0,0.0,188.5,20621.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,175.73333333333332,5.481382631741335,3.0,0.0,187.5,19863.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,172.05,5.033802406398832,3.0,0.0,182.5,19420.75,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,174.4,5.61159513863928,3.0,0.0,183.5,19344.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,227.4,65.20805165008382,3.0,0.0,312.5,25105.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,300.53333333333336,7.726505606604378,3.0,0.0,312.5,35234.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,294.95,5.102858675944952,3.0,0.0,303.5,45843.75,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,260.6666666666667,36.290571166014395,3.0,0.0,302.5,28663.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,232.03333333333333,8.15979302569754,3.0,0.0,251.5,26894.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,223.2,4.275121830622687,3.0,0.0,231.5,24759.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,164.9,58.1482874497034,3.0,0.0,234.5,17980.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,105.93333333333334,2.564934480428084,3.0,0.0,109.5,11649.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,111.21666666666667,10.848719842553878,3.0,0.0,153.5,12417.75,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,113.66666666666667,4.858554883456145,3.0,0.0,132.5,12616.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,111.06666666666666,2.139833846093871,3.0,0.0,113.5,12451.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,111.75,1.8472953201911166,3.0,0.0,117.5,12415.25,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,111.46666666666667,4.578815955632586,3.0,0.0,122.5,12364.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,112.13333333333334,5.218450174354664,3.0,0.0,129.5,12485.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,114.3,7.21295131459146,3.0,0.0,139.5,12744.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,112.65,4.811704479703632,3.0,0.0,126.5,12493.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,110.36666666666666,4.5951665427441855,3.0,0.0,120.5,11691.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,239.93333333333334,47.58408931098247,3.0,0.0,331.5,25456.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,230.56666666666666,5.03278142669527,3.0,0.0,255.5,26591.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,227.46666666666667,2.258071940591992,3.0,0.0,231.5,26170.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,213.3,8.320256406305438,3.0,0.0,227.5,24542.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,206.56666666666666,2.3228335186912457,3.0,0.0,213.5,23759.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,205.96666666666667,3.8964371189873215,3.0,0.0,222.5,23693.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,189.83333333333334,39.07030699762787,3.0,0.0,211.5,22015.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,93.26666666666667,4.4995061457403915,3.0,0.0,104.5,10356.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,89.6,3.986226285598949,3.0,0.0,100.5,9950.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,89.46666666666667,2.0572365498945966,3.0,0.0,92.5,9835.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,90.76666666666667,2.3513589451397867,3.0,0.0,97.5,10154.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,90.4,2.2854612955229263,3.0,0.0,97.5,10048.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,89.96666666666667,2.5655841873191805,3.0,0.0,96.5,9887.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,89.96666666666667,2.3907228102721474,3.0,0.0,94.5,10004.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,89.4,2.662705391138869,3.0,0.0,96.5,9382.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,94.03333333333333,4.944581770876975,3.0,0.0,105.5,10356.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,89.33333333333333,1.8272626764887663,3.0,0.0,94.5,9808.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,89.36666666666666,2.012185103038209,3.0,0.0,93.5,9819.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,88.86666666666666,1.7978382080215733,3.0,0.0,92.5,9874.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,116.96666666666667,53.21637174988748,3.0,0.0,226.5,12791.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,213.4,5.781291666516518,3.0,0.0,224.5,23457.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,206.2,1.9519221295943134,3.0,0.0,210.5,23307.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,205.03333333333333,1.6069294390925268,3.0,0.0,209.5,23770.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,209.3,4.166533331199933,3.0,0.0,218.5,24283.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,204.56666666666666,3.0433899228035544,3.0,0.0,210.5,23737.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,191.73333333333332,33.58936670369889,3.0,0.0,208.5,21854.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,90.76666666666667,4.864383025854586,3.0,0.0,106.5,9501.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,92.63333333333334,2.2910453703252776,3.0,0.0,96.5,9737.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,89.0,1.7841898254763513,3.0,0.0,92.5,9792.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,96.56666666666666,8.947749561885503,3.0,0.0,114.5,10600.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,96.5,1.9493588689617927,3.0,0.0,101.5,10243.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,95.86666666666666,2.5361826082169676,3.0,0.0,99.5,11639.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,95.25,2.654398864777736,3.0,0.0,101.5,10452.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,94.05,2.9449108645254447,3.0,0.0,99.5,11112.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,91.56666666666666,3.355923452974192,3.0,0.0,98.5,9943.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,88.93333333333334,2.347812220392044,3.0,0.0,93.5,9736.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,89.85,1.9712517173951516,3.0,0.0,93.5,11213.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,93.5,6.244997998398398,3.0,0.0,124.5,10361.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,93.5,5.0990195135927845,3.0,0.0,105.5,10294.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,156.31666666666666,65.16114426728726,3.0,0.0,230.5,17740.25,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,215.93333333333334,4.580271704701468,3.0,0.0,227.5,25009.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,212.03333333333333,2.1715329966536436,3.0,0.0,218.5,24599.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,206.06666666666666,2.5649344804280845,3.0,0.0,213.5,23052.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,205.16666666666666,2.6624967396954475,3.0,0.0,213.5,22565.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,203.5,1.6931233465600393,3.0,0.0,207.5,22389.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,150.26666666666668,57.08863479031726,3.0,0.0,207.5,15830.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,95.13333333333334,4.385455759920766,3.0,0.0,107.5,10541.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,96.2,3.236767935250636,3.0,0.0,101.5,10565.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,95.61666666666666,3.3208516310662777,3.0,0.0,102.5,12528.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,94.73333333333333,3.0733622558292013,3.0,0.0,103.5,11480.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,91.7,3.3506218328344173,3.0,0.0,99.5,10090.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,174.9,69.82864741637202,3.0,0.0,273.5,210351.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,225.16666666666666,5.356200975401212,3.0,0.0,241.5,25676.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,224.73333333333332,4.8968243677805,3.0,0.0,239.5,26029.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,181.63333333333333,55.07493884598411,3.0,0.0,237.5,20823.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,104.06666666666666,2.800991887806095,3.0,0.0,110.5,10935.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,102.36666666666666,2.8487814158961995,3.0,0.0,108.5,11361.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,144.21666666666667,18.193260351630826,3.0,0.0,169.5,16626.75,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,153.5,3.794733192202055,3.0,0.0,165.5,17775.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,156.86666666666667,4.301033467538806,3.0,0.0,164.5,18065.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,157.43333333333334,1.8785337071473829,3.0,0.0,162.5,18237.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,158.53333333333333,4.175191279716682,3.0,0.0,178.5,18215.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,159.98333333333332,8.116324428103045,3.0,0.0,180.5,18390.25,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,152.5,5.744562646538029,3.0,0.0,181.5,21565.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,453.5,497.2975635036499,3.0,0.0,1287.5,55498.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,375.53333333333336,443.411959193204,3.0,0.0,1268.5,38281.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,269.3,332.85636541907985,3.0,0.0,1275.5,29695.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,234.85,277.3453668262732,3.0,0.0,1275.5,25701.25,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,343.03333333333336,272.3857232349416,3.0,0.0,1366.5,37360.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,331.53333333333336,272.4797831440385,3.0,0.0,1351.5,34274.5,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,266.56666666666666,6.727720432822861,3.0,0.0,275.5,29572.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,344.15,272.3023182053359,3.0,0.0,1365.5,35662.75,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
